id,title,description,google_product_category,product_type,brand,identifier_exists,custom_label_0,custom_label_1,custom_label_2,custom_label_3
41440,Міст для рихтування кузова автомобіля 850 мм,"Міст для рихтування кузова автомобіля, робоча довжина 850 мм. Перекриває більшість типових кузовних деформацій (двері, крила, дах). Використовується зі споттером, трикутними і круглими шайбами, тягами та різьбовим витягувачем. Регулювання по висоті і ширині захватів. Металева конструкція з антикорозійним покриттям. Підходить для СТО, кузовних цехів, автомайстерень.",1238,Сварка > Аппараты,MAGNITEK,no,apparat,,consumable,
41441,"Пістолет для конденсаторної зварки MAGNITEK М10, шпильки M3-M10","Пістолет для конденсаторної зварки MAGNITEK M10 — для приварювання різьбових шпильок M3-M10 методом CD welding. Забезпечує стабільний імпульс, ергономічна рукоятка. У комплекті: цанги M4, M5, M6. Матеріали шпильок: сталь, алюміній, нержавіюча сталь, латунь. Корпус: армований пластик з металевими вставками. Сумісний з апаратами MAGNITEK, GYS, Bolte, Telwin, Soyer.",1238,Сварка > Аппараты,MAGNITEK,no,apparat,,consumable,
41442,"Пістолет для приварювання шпильок М25 MAGNITEK, витягнута дуга CD welding, Ø до 8 мм","Пістолет M25 для приварювання шпильок, болтів, гвинтів Ø до 8 мм методом витягнутої дуги (Drawn Arc CD welding). Сумісний з джерелами конденсаторного типу. Застосовується для монтажу кріплень на чорному та нержавіючому металі без свердління. Система позиціонування для точного встановлення шпильки. Матеріали: сталь, нержавійка, алюміній. Застосування: машинобудування, електрощити, кузовний ремонт.",1238,Сварка > Аппараты,MAGNITEK,no,apparat,,consumable,
41443,"Цанга MAGNITEK M4 для пістолета конденсаторної зварки, загартована сталь","Цанга M4 MAGNITEK для пістолета конденсаторної зварки (CD welding). Прецизійний елемент із загартованої пружинної сталі для надійного утримання приварної шпильки під час імпульсу. Серія охоплює розміри M3, M4, M5, M6, M8, M10. Температурна стійкість до +600 °C. Сумісна з пістолетами MAGNITEK, Bolte, Soyer, GYS, Telwin.",499947,Сварка > Газовое оборудование,MAGNITEK,no,aksessuar,,consumable,
41444,"Цанга MAGNITEK M5 для пістолета конденсаторної зварки, загартована сталь","Цанга M5 MAGNITEK для пістолета конденсаторної зварки (CD welding). Прецизійний елемент із загартованої пружинної сталі для надійного утримання приварної шпильки під час імпульсу. Серія охоплює розміри M3, M4, M5, M6, M8, M10. Температурна стійкість до +600 °C. Сумісна з пістолетами MAGNITEK, Bolte, Soyer, GYS, Telwin.",499947,Сварка > Газовое оборудование,MAGNITEK,no,aksessuar,,consumable,
41445,"Цанга MAGNITEK M6 для пістолета конденсаторної зварки, загартована сталь","Цанга M6 MAGNITEK для пістолета конденсаторної зварки (CD welding). Прецизійний елемент із загартованої пружинної сталі для надійного утримання приварної шпильки під час імпульсу. Серія охоплює розміри M3, M4, M5, M6, M8, M10. Температурна стійкість до +600 °C. Сумісна з пістолетами MAGNITEK, Bolte, Soyer, GYS, Telwin.",499947,Сварка > Газовое оборудование,MAGNITEK,no,aksessuar,,consumable,
41446,"Цанга MAGNITEK M8 для пістолета конденсаторної зварки, загартована сталь","Цанга M8 MAGNITEK для пістолета конденсаторної зварки (CD welding). Прецизійний елемент із загартованої пружинної сталі для надійного утримання приварної шпильки під час імпульсу. Серія охоплює розміри M3, M4, M5, M6, M8, M10. Температурна стійкість до +600 °C. Сумісна з пістолетами MAGNITEK, Bolte, Soyer, GYS, Telwin.",499947,Сварка > Газовое оборудование,MAGNITEK,no,aksessuar,,consumable,
41447,"Цанга MAGNITEK M10 для пістолета конденсаторної зварки, загартована сталь","Цанга M10 MAGNITEK для пістолета конденсаторної зварки (CD welding). Прецизійний елемент із загартованої пружинної сталі для надійного утримання приварної шпильки під час імпульсу. Серія охоплює розміри M3, M4, M5, M6, M8, M10. Температурна стійкість до +600 °C. Сумісна з пістолетами MAGNITEK, Bolte, Soyer, GYS, Telwin.",499947,Сварка > Газовое оборудование,MAGNITEK,no,aksessuar,,consumable,
41448,"Шпилька приварна мідна M8×12 мм для конденсаторної зварки, 100 шт",Шпилька приварна різьбова мідна M8×12 мм для конденсаторного зварювання (CD welding). Застосовується для надійного приварювання кріплень до металевих поверхонь без свердління. Матеріал: мідь. Упаковка 100 штук. Сумісна зі стандартними пістолетами конденсаторної зварки M-серії.,499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41449,"Шпилька приварна мідна M8×50 мм для конденсаторної зварки, 100 шт",Шпилька приварна різьбова мідна M8×50 мм для конденсаторного зварювання (CD welding). Застосовується для надійного приварювання кріплень до металевих поверхонь без свердління. Матеріал: мідь. Упаковка 100 штук. Сумісна зі стандартними пістолетами конденсаторної зварки M-серії.,499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41450,"Шпилька приварна мідна M6×8 мм для конденсаторної зварки, 100 шт",Шпилька приварна різьбова мідна M6×8 мм для конденсаторного зварювання (CD welding). Застосовується для надійного приварювання кріплень до металевих поверхонь без свердління. Матеріал: мідь. Упаковка 100 штук. Сумісна зі стандартними пістолетами конденсаторної зварки M-серії.,499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41451,"Шпилька приварна мідна M6×50 мм для конденсаторної зварки, 100 шт",Шпилька приварна різьбова мідна M6×50 мм для конденсаторного зварювання (CD welding). Застосовується для надійного приварювання кріплень до металевих поверхонь без свердління. Матеріал: мідь. Упаковка 100 штук. Сумісна зі стандартними пістолетами конденсаторної зварки M-серії.,499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41452,"Шпилька приварна нержавійка M6×8 мм для конденсаторної зварки, 100 шт",Шпилька приварна різьбова нержавіюча M6×8 мм для конденсаторного зварювання (CD welding). Застосовується для надійного приварювання кріплень до металевих поверхонь без свердління в умовах підвищеної вологості та корозії. Матеріал: нержавіюча сталь. Упаковка 100 штук.,499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41453,"Шпилька приварна нержавійка M6×50 мм для конденсаторної зварки, 100 шт",Шпилька приварна різьбова нержавіюча M6×50 мм для конденсаторного зварювання (CD welding). Застосовується для надійного приварювання кріплень до металевих поверхонь без свердління в умовах підвищеної корозії. Матеріал: нержавіюча сталь. Упаковка 100 штук.,499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41454,"Шпилька приварна нержавійка M8×12 мм для конденсаторної зварки, 100 шт",Шпилька приварна різьбова нержавіюча M8×12 мм для конденсаторного зварювання (CD welding). Застосовується для надійного приварювання кріплень до металевих поверхонь без свердління в умовах підвищеної корозії. Матеріал: нержавіюча сталь. Упаковка 100 штук.,499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41455,"Шпилька приварна нержавійка M8×50 мм для конденсаторної зварки, 100 шт",Шпилька приварна різьбова нержавіюча M8×50 мм для конденсаторного зварювання (CD welding). Застосовується для надійного приварювання кріплень до металевих поверхонь без свердління в умовах підвищеної корозії. Матеріал: нержавіюча сталь. Упаковка 100 штук.,499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41456,"Шпилька приварна алюмінієва AlMg3 M4×12 мм, CD welding, 200 шт","Шпилька приварна різьбова алюмінієва AlMg3 M4×12 мм для конденсаторного зварювання (CD welding). Метрична різьба M4, довжина 12 мм. Матеріал AlMg3 забезпечує корозійну стійкість, малу вагу та добру електропровідність. Застосування: електромонтаж, машинобудування, вентиляційні та алюмінієві конструкції, автомобільна галузь. Упаковка 200 штук.",499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41457,"Шпилька приварна алюмінієва AlMg3 M5×12 мм, CD welding, 200 шт","Шпилька приварна різьбова алюмінієва AlMg3 M5×12 мм для конденсаторного зварювання (CD welding). Метрична різьба M5, довжина 12 мм. Матеріал AlMg3: корозійна стійкість, мала вага, добра електропровідність. Застосування: електрощити, вентиляційні системи, корпуси панелей, автомобільна та залізнична галузь. Упаковка 200 штук.",499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41458,"Шпилька приварна алюмінієва AlMg3 M6×12 мм, CD welding, 200 шт","Шпилька приварна різьбова алюмінієва AlMg3 M6×12 мм для конденсаторного зварювання (CD welding). Метрична різьба M6, довжина 12 мм. Матеріал AlMg3: висока корозійна стійкість, мала вага, відмінна електропровідність. Застосування: металоконструкції, електрощити, вентиляційні системи, алюмінієві кріплення. Упаковка 200 штук.",499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41459,"Вентилятор осьовий 150FZY4-D, 380V, 157×157×60 мм, 30W, для зварювального обладнання","Вентилятор осьовий 150FZY4-D, живлення 380V AC, розмір 157×157×60 мм, потужність 30W, струм 0,22 А. Крильчатка з ударостійкого технополімеру. Призначений для охолодження зварювальних апаратів інверторного типу, шаф автоматики, блоків живлення, компресорного обладнання. Сумісний за розмірами з 150FZY2-D, 150FZY3-S та іншими модифікаціями FZY 157×157 мм на напрузі 380V.",499947,Сварка > Газовое оборудование,MAGNITEK,no,aksessuar,,consumable,
41460,"Плазморіз MAGNITEK CUT-50P, CUT, 50 А, 220V","Плазморіз MAGNITEK CUT-50P, інверторний, живлення 220V. Струм різання 20-50 А, робочий цикл 100% при 30 А / 60% при 40 А. Максимальна товщина чистого різу: сталь 15 мм, нержавійка 12 мм, алюміній 10 мм, мідь 4 мм; максимальна товщина різу сталь 20 мм. Потужність 4,9 кВт, ефективність 85%, захист IP23. Режими: газовий тест, безконтактне запалювання, пілотна дуга, різання перфорованого матеріалу, автоконтроль тиску повітря. Габарити 370×136×250 мм, вага 7 кг.",1238,Сварка > Аппараты,MAGNITEK,no,apparat,,CUT-plasma,
41464,"Зварювальний інвертор MAGNITEK MMA-250Pulse ZX7-250M, MMA, 250 А, 220V","Зварювальний інвертор MAGNITEK MMA-250Pulse (ZX7-250M), однофазний 220V, максимальний струм 250 А. Режим зварювання: MMA (ручна дугова зварка покритими електродами) з функцією пульсації. Призначений для зварювання вуглецевих і низьколегованих сталей. Компактний інвертор для виробничих та монтажних робіт.",1238,Сварка > Аппараты > Инверторы MMA,MAGNITEK,no,apparat,,MIG-MAG,
41465,"Зварювальний апарат MAGNITEK PTIG-315GD AC/DC iSimple, TIG/MMA, 315 А, 380V","Апарат аргонодугового зварювання MAGNITEK PTIG-315GD AC/DC iSimple, трифазний 380V, максимальний струм 315 А. Режими: TIG AC, TIG DC, MMA. Серія iSimple забезпечує спрощений інтерфейс налаштування. Призначений для зварювання алюмінію (AC), нержавіючої сталі, титану та чорного металу (DC). Підходить для виробничих майстерень і СТО.",1238,Сварка > Аппараты > Аргон TIG,MAGNITEK,no,apparat,,TIG-argon,
41466,"Зварювальний апарат MAGNITEK TIG-250L Pulse AC/DC SynTech, TIG/MMA, 200 А, 220V","Апарат TIG MAGNITEK TIG-250L Pulse AC/DC SynTech, однофазний 220V. Струм TIG 10-200 А, MMA 30-200 А. Режими AC/DC, 5 форм хвилі AC (синусоїда, прямокутна, трикутна, плоско-синусоїдальна, ступінчаста), пульсація 0,5-200 Гц. Синергетичний режим автопідбору параметрів, LCD-дисплей, пам'ять 18 програм. Вага 19 кг. Зварювання алюмінію, нержавійки, титану, вуглецевої сталі.",1238,Сварка > Аппараты > Аргон TIG,MAGNITEK,no,apparat,,TIG-argon,
41467,"Зварювальний апарат MAGNITEK PTIG-200 AC/DC iSimple, TIG/MMA, 200 А, 220V","Апарат аргонодугового зварювання MAGNITEK PTIG-200 AC/DC iSimple, однофазний 220V, максимальний струм 200 А. Режими: TIG AC, TIG DC, MMA. Серія iSimple зі спрощеним інтерфейсом для швидкого налаштування. Призначений для зварювання алюмінію (AC), нержавіючої сталі, титану, чорного металу (DC). Підходить для майстерень і монтажних бригад.",1238,Сварка > Аппараты > Аргон TIG,MAGNITEK,no,apparat,,TIG-argon,
41468,"Зварювальний напівавтомат MAGNITEK MIG-200L Dpulse 4R SynTech, MIG/MAG/TIG/MMA, 200 А, 220V","Напівавтомат MAGNITEK MIG-200L Dpulse 4R SynTech, живлення 220V. Режими: MIG/MAG, TIG Lift, MMA. Струм MIG/MMA/TIG 20-200 А, робочий цикл 60%. Дріт Ø0,8-1,2 мм, швидкість подачі 2-15 м/хв, товщина металу 0,5-5 мм. 4-роликовий механізм подачі, синергетичне керування, LCD-дисплей на 5 мовах, подвійний імпульс. Матеріали: сталь, нержавійка, алюміній, кремнієва бронза. Вага 15,6 кг.",1238,Сварка > Аппараты > Полуавтоматы MIG,MAGNITEK,no,apparat,,MIG-MAG,
41469,"Зварювальний інвертор MAGNITEK MMA-160L, MMA, 160 А, 220V, LED-дисплей","Зварювальний інвертор MAGNITEK MMA-160L, однофазний 230V, MMA (ручна дугова зварка). Струм 30-160 А, напруга 21,2-26,4 В, ПВ 30% при 160 А / 60% при 114 А / 100% при 88 А. Напруга холостого ходу 68 В, захист IP21S, охолодження примусове. LED-дисплей для точного контролю струму. Вага компактна, підходить для майстерень, ремонту, монтажних робіт.",499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,MIG-MAG,
41471,"Зварювальний напівавтомат MAGNITEK MIG-200FL, MIG/MAG/TIG/MMA, 200 А, 220V, без газу","Напівавтомат MAGNITEK MIG-200FL з синергією, живлення 220V. Режими: MIG/MAG, MMA, Lift TIG. Струм MIG 40-200 А, MMA 30-200 А, TIG 20-200 А, ПВ 30%. Дріт Ø0,8 і 1,0 мм, підтримка Flux (без газу). Синергетичне управління з автопідбором параметрів. Вага 4,1 кг. Комплект: пальник 14AK 1,8 м, кабель маси, електродотримач 3 м, порошковий дріт 1 кг, набір сопел.",1238,Сварка > Аппараты > Полуавтоматы MIG,MAGNITEK,no,apparat,,MIG-MAG,
41472,"Зварювальний апарат MAGNITEK GTAW-350P AC/DC LCD, TIG/MMA, 350 А, 380V, холодна зварка","Апарат TIG MAGNITEK GTAW-350P AC/DC LCD, трифазний 380V, струм 10-350 А. Режими: DC TIG, AC TIG, DC Pulse TIG, AC Pulse TIG, MMA. ПВ 60% при 350 А, 100% при 250 А. PFC 0,99, частота AC 20-250 Гц, пульсація 0,5-999 Гц. Режим холодного зварювання для тонких матеріалів. LCD-дисплей. Вага 30 кг. Комплект: пальник Parker STG 18F 4 м, кабелі, електрод WL-20 Ø2,4 мм. Зварювання алюмінію, нержавійки, титану, міді.",1238,Сварка > Аппараты > Аргон TIG,MAGNITEK,no,apparat,,TIG-argon,
41475,"Зварювальний напівавтомат MAGNITEK GMAW-315, MIG/MAG, 315 А, 380V","Напівавтомат MAGNITEK GMAW-315, трифазний 380V, максимальний струм 315 А. Режим MIG/MAG (напівавтоматичне зварювання з захисним газом). Призначений для промислового зварювання вуглецевих та нержавіючих сталей. Підходить для виробничих ліній, металоконструкцій, серійних робіт.",1238,Сварка > Аппараты > Полуавтоматы MIG,MAGNITEK,no,apparat,,MIG-MAG,
41476,Колба ротаметра з різьбою для зварювального газового редуктора,"Колба ротаметра з різьбою для газового редуктора. Призначена для точного вимірювання витрати захисного газу (аргон Ar, вуглекислота CO2) при MIG/MAG і TIG-зварюванні. Матеріал: прозорий ударостійкий пластик або скло. Застосовується у складі ротаметрів при MIG/MAG та TIG-зварюванні. Сумісна з різними типами ротаметрів для зварювального обладнання.",499947,Сварка > Газовое оборудование > Редукторы,MAGNITEK,no,aksessuar,,consumable,
41478,"Зварювальний напівавтомат MAGNITEK MIG-1600 SynTech, MIG/MAG/TIG/MMA, 160 А, 220V","Напівавтомат MAGNITEK MIG-1600 SynTech з вбудованою синергією, живлення 220V. Режими: MIG 40-160 А, MMA 30-160 А, TIG 20-160 А. ПВ 30%, напруга холостого ходу 62 В. Дріт суцільний/нержавіючий Ø0,8-1,0 мм, флюсовий Ø1,0-1,2 мм, швидкість подачі 2-15 м/хв. Товщина металу 0,5-5 мм. Зручна зміна полярності для Flux без газу. Вага 7,8 кг, габарити 410×165×300 мм.",1238,Сварка > Аппараты > Полуавтоматы MIG,MAGNITEK,no,apparat,,MIG-MAG,
41480,"Зварювальний напівавтомат MAGNITEK DPMIG-250L DUAL V 4R SynTech, MIG/MAG/TIG/MMA, 250 А, 220-380V","Напівавтомат MAGNITEK DPMIG-250L DUAL V 4R SynTech, живлення 220V/380V (однофазна та трифазна мережа). Режими: MIG/MAG 40-250 А, TIG 10-250 А, MMA 30-250 А. ПВ 30% при 250 А. Дріт Ø0,8-1,2 мм, товщина металу 0,5-6 мм. 4-роликовий механізм подачі, синергія, подвійний імпульс, LCD-дисплей. Сумісний з алюмінієм AlSi/AlMg. Коефіцієнт потужності 0,93. Вага 29 кг.",1238,Сварка > Аппараты > Полуавтоматы MIG,MAGNITEK,no,apparat,,MIG-MAG,
41481,"Зварювальний напівавтомат MAGNITEK MIG-350L Dpulse SynTech, MIG/MAG, 350 А, 380V","Напівавтомат MAGNITEK MIG-350L Dpulse SynTech, трифазний 380V, максимальний струм 350 А. Режим MIG/MAG з подвійним імпульсом (Dpulse) та синергетичним керуванням. Призначений для промислового зварювання вуглецевих сталей, нержавійки, алюмінію. Підходить для металоконструкцій, виробничих ліній.",1238,Сварка > Аппараты > Полуавтоматы MIG,MAGNITEK,no,apparat,,MIG-MAG,
41482,"Зварювальний напівавтомат MAGNITEK MIG-210G Dpulse 4R SynTech, MIG/MAG/TIG/MMA, 210 А, 220V","Напівавтомат MAGNITEK MIG-210G Dpulse 4R SynTech, живлення 220V. Режими: MIG/MAG класичний, MIG/MAG синергія, MIG/MAG з пульсацією, MIG/MAG з подвійною пульсацією, TIG-Lift DC, TIG-Lift DC з пульсацією, MMA, MMA з пульсацією. 4-роликова подача. Дріт Ø0,8-1,2 мм. 5 типів матеріалів: вуглецева сталь, нержавійка, алюміній AlSi/AlMg, кремнієва бронза. Синергетичне керування.",1238,Сварка > Аппараты > Полуавтоматы MIG,MAGNITEK,no,apparat,,MIG-MAG,
41483,"Зварювальний апарат MAGNITEK CTM-250L 4в1, MMA/TIG/CUT/MIG Pulse, 250 А, 220V","Зварювальний апарат 4в1 MAGNITEK CTM-250L, однофазний 220V, максимальний струм 250 А. Режими: MMA, TIG, CUT (плазмова різка), Pulse MIG. Універсальне рішення для зварювання покритими електродами, аргонодугового зварювання, напівавтомата та плазмової різки в одному корпусі. Підходить для майстерень і мобільних бригад.",1238,Сварка > Аппараты,MAGNITEK,no,apparat,,CUT-plasma,
41488,"Плазмотрон MAGNITEK P80 для ручної різки, 4 м","Плазмотрон P80 для ручного плазмового різання, довжина кабеля 4 м. Призначений для підключення до плазморізів, сумісних з P80. Тип: пальник для ручної різки. Застосовується при різанні чорного та нержавіючого металу, алюмінію на виробництві та СТО. Сумісний з апаратами серії P80.",1238,Сварка > Аппараты > Плазмотроны,MAGNITEK,no,gorelka,,consumable,r80_plazma
41494,"Плазмотрон XF300 для автоматичної різки, водяне охолодження, 8 м","Плазмотрон XF300 для автоматичної плазмової різки з водяним охолодженням, довжина кабеля 8 м. Призначений для машинного різання на плазмових столах і порталах з ЧПУ. Водяне охолодження забезпечує стабільну роботу при тривалому різанні на великих струмах. Сумісний з апаратами серії XF300.",1238,Сварка > Аппараты > Плазмотроны,MAGNITEK,no,gorelka,,consumable,
41495,"Плазмотрон XF300 для автоматичної різки, водяне охолодження, 12 м","Плазмотрон XF300 для автоматичної плазмової різки з водяним охолодженням, довжина кабеля 12 м. Призначений для машинного різання на плазмових столах і порталах з ЧПУ. Водяне охолодження забезпечує стабільну роботу при тривалому різанні на великих струмах. Сумісний з апаратами серії XF300.",1238,Сварка > Аппараты > Плазмотроны,MAGNITEK,no,gorelka,,consumable,
41507,"Пальник TIG MAGNITEK WP-17 / TS17, 4 м, гайка М16×1,5, повітряне охолодження","Пальник аргоновий TIG MAGNITEK WP-17 (TS17), довжина рукава 4 м, різьба підключення М16×1,5, повітряне охолодження. Максимальний струм 150-180 А. Підтримує електроди Ø1,6 / 2,0 / 2,4 / 3,2 мм. Гнучка головка для роботи у важкодоступних місцях. Сумісний зі всіма витратниками WP-17. Застосування: TIG-зварювання нержавійки, титану, кольорових металів.",1238,Сварка > Аппараты > Горелки,MAGNITEK,no,gorelka,,TIG-argon,wp_tig
41509,"Пальник TIG MAGNITEK WP-18 / TS18, 8 м, підключення 35-50, водяне охолодження","Пальник аргоновий TIG WP-18 (TS18), довжина рукава 8 м, підключення 35-50 мм², водяне охолодження. Призначений для інтенсивного TIG-зварювання на високих струмах. Роз'єми: штекер 35-50, 2-піновий кабель керування, два шланги М16×1,5 для подачі/повернення охолоджуючої рідини. Сумісний з витратниками стандарту WP-18. Підходить для великих цехів та виробництва габаритних конструкцій.",1238,Сварка > Аппараты > Горелки,MAGNITEK,no,gorelka,,TIG-argon,
41514,Редуктор латунний CO2/Ar з підігрівачем 36V для зварювального балона,"Редуктор газовий латунний MG-3027 для балонів CO2 та Ar, з вбудованим підігрівачем 36V. Підігрівач запобігає обмерзанню при інтенсивній витраті вуглекислоти. Призначений для регулювання тиску захисного газу при MIG/MAG та TIG-зварюванні. Матеріал корпусу: латунь.",499947,Сварка > Расходники > Редукторы,MAGNITEK,no,rashodnik,,consumable,
41515,Редуктор латунний CO2/Ar з підігрівачем 220V для зварювального балона,"Редуктор газовий латунний MG-3027 для балонів CO2 та Ar, з вбудованим підігрівачем 220V. Підігрівач запобігає обмерзанню при інтенсивній витраті вуглекислоти. Призначений для регулювання тиску захисного газу при MIG/MAG та TIG-зварюванні. Матеріал корпусу: латунь.",499947,Сварка > Расходники > Редукторы,MAGNITEK,no,rashodnik,,consumable,
41516,Редуктор латунний CO2/Ar з двома ротаметрами для зварювального балона,"Редуктор газовий латунний для балонів вуглекислота CO2 та аргон Ar, оснащений двома ротаметрами для одночасного контролю двох газових потоків. Призначений для регулювання і вимірювання витрати захисного газу при MIG/MAG та TIG-зварюванні. Матеріал корпусу: латунь.",499947,Сварка > Расходники > Редукторы,MAGNITEK,no,rashodnik,,TIG-argon,
41517,Редуктор вуглекислотний УР6-МL латунний для зварювального балона,Редуктор вуглекислотний УР6-МL латунний для балонів CO2. Призначений для зниження і стабілізації тиску газу при напівавтоматичному (MIG/MAG) зварюванні. Матеріал корпусу: латунь. Стандартне різьбове підключення до балона CO2.,499947,Сварка > Расходники > Редукторы,MAGNITEK,no,rashodnik,,consumable,
41518,Редуктор пропановий БПО-5М для пропанового балона,"Редуктор пропановий БПО-5М для регулювання тиску при газовому різанні, нагріванні та зварюванні пропаном. Призначений для підключення до стандартних пропанових балонів. Забезпечує стабільну подачу газу під час газополуменевих робіт.",499947,Сварка > Расходники > Редукторы,MAGNITEK,no,rashodnik,,consumable,
41519,Редуктор пропановий латунний БПО-5М PRO для пропанового балона,"Редуктор пропановий латунний БПО-5М PRO для регулювання тиску пропану при газовому різанні, нагріванні та зварюванні. Версія PRO з підвищеною якістю виготовлення корпусу з латуні. Призначений для підключення до стандартних пропанових балонів. Стабільна подача газу при газополуменевих роботах.",499947,Сварка > Расходники > Редукторы,MAGNITEK,no,rashodnik,,consumable,
41520,Колба ротаметра AR-191 квадратна без різьби для газового редуктора,"Колба ротаметра AR-191 квадратна без різьби для газового редуктора. Призначена для вимірювання витрати захисного газу (аргон Ar, вуглекислота CO2) при MIG/MAG та TIG-зварюванні. Матеріал: прозорий ударостійкий пластик або скло. Сумісна з ротаметрами стандарту AR-191.",499947,Сварка > Газовое оборудование > Редукторы,MAGNITEK,no,aksessuar,,consumable,
41522,"Маркер-фарба для металу та кераміки для зварювальних робіт, червоний","Маркер-фарба червоний для маркування металу, кераміки, скла перед зварюванням або різкою. Стійкий до морозу, пилу, масляних поверхонь. Підходить для чорного металу, нержавіючої сталі, дерева, гуми. Фарба зберігається протягом усього технологічного процесу. Доступні також білий, чорний, синій, жовтий. Упаковка 12 штук.",499947,Сварка > Расходники,MAGNITEK,no,rashodnik,,consumable,
41523,"Пруток алюмінієвий TIG ER4047 AlSi5 Ø1,6 мм, 1 м, 1 кг","Присадковий пруток алюмінієвий ER4047 (AlSi5) для TIG-зварювання, Ø1,6 мм, довжина 1 м, упаковка 1 кг. Сплав AlSi5 (5% кремнію) забезпечує добру плинність зварювальної ванни та мінімальну пористість. Застосовується для зварювання ливарних алюмінієвих сплавів, головок блоків, корпусів, деталей автомобільної та авіаційної промисловості.",499947,Сварка > Расходники > Присадочный пруток,MAGNITEK,no,material,,consumable,
41524,"Пруток алюмінієвий TIG ER4047 AlSi5 Ø2,0 мм, 1 м, 1 кг","Присадковий пруток алюмінієвий ER4047 (AlSi5) для TIG-зварювання, Ø2,0 мм, довжина 1 м, упаковка 1 кг. Сплав AlSi5 (5% кремнію) забезпечує добру плинність зварювальної ванни та мінімальну пористість. Застосовується для зварювання ливарних алюмінієвих сплавів, головок блоків, корпусів, деталей автомобільної та авіаційної промисловості.",499947,Сварка > Расходники > Присадочный пруток,MAGNITEK,no,material,,consumable,
41525,"Пруток алюмінієвий TIG ER4047 AlSi5 Ø2,4 мм, 1 м, 1 кг","Присадковий пруток алюмінієвий ER4047 (AlSi5) для TIG-зварювання, Ø2,4 мм, довжина 1 м, упаковка 1 кг. Сплав AlSi5 (5% кремнію) забезпечує добру плинність зварювальної ванни та мінімальну пористість. Застосовується для зварювання ливарних алюмінієвих сплавів, головок блоків, корпусів, деталей автомобільної та авіаційної промисловості.",499947,Сварка > Расходники > Присадочный пруток,MAGNITEK,no,material,,consumable,
41526,"Пруток алюмінієвий ER4047 AlSi5 Ø3.2мм×1м, 1кг, TIG зварювання","Присадковий пруток ER4047 (AlSi5) для TIG-зварювання алюмінію. Діаметр Ø3.2мм, довжина 1м, вага 1кг. Марка ER4047 з підвищеним вмістом кремнію (AlSi5) забезпечує добру текучість ванни та знижує ризик гарячих тріщин. Підходить для зварювання алюмінієвих сплавів серій 1ХХХ, 3ХХХ, 4ХХХ, 5ХХХ. Застосовується в аргонодугового TIG-зварюванні на пальниках WP-17, WP-18, WP-26.",499947,Сварка > Расходники > Присадочный пруток,MAGNITEK,no,material,,consumable,
41527,"Дріт зварювальний нержавіючий ER308 Ø0.8мм бухта 1кг, MIG/MAG","Зварювальний дріт ER308 для MIG/MAG-зварювання нержавіючої сталі. Діаметр Ø0.8мм, вага 1кг. Хромонікелевий склад забезпечує корозійну стійкість шва. Підходить для зварювання сталей 304, 304L, 321 у захисному газі. Використовується в напівавтоматах з євророз'ємом MB15 та MB24.",499947,Сварка > Расходники > Сварочная проволока,MAGNITEK,no,material,,consumable,mig_provoloka
41528,"Дріт зварювальний нержавіючий ER308 Ø1.0мм бухта 1кг, MIG/MAG","Зварювальний дріт ER308 для MIG/MAG-зварювання нержавіючої сталі. Діаметр Ø1.0мм, вага 1кг. Марка ER308 забезпечує якісний шов з хорошою корозійною стійкістю на сталях 304, 304L, 321. Підходить для напівавтоматів із пальниками MB15, MB24 у захисному газі Ar+CO2.",499947,Сварка > Расходники > Сварочная проволока,MAGNITEK,no,material,,consumable,mig_provoloka
41529,"Дріт зварювальний нержавіючий ER308 Ø1.2мм бухта 1кг, MIG/MAG","Зварювальний дріт ER308 для MIG/MAG-зварювання нержавіючої сталі. Діаметр Ø1.2мм, вага 1кг. Марка ER308 з хромонікелевим складом забезпечує корозійностійкий шов на сталях 304, 304L, 321. Застосовується в напівавтоматах із пальниками MB15, MB24 у захисному газі.",499947,Сварка > Расходники > Сварочная проволока,MAGNITEK,no,material,,consumable,mig_provoloka
41530,"Пальник MIG/MAG MB14AK (MB15) без газу, євророз'єм, 2.5м","Пальник MB14AK (сумісний з MB15) для MIG-зварювання без захисного газу (флюсовий дріт). Євророз'єм, довжина кабелю 2.5м. Підходить для напівавтоматів з євророз'ємом MB15. Призначений для роботи з порошковим (флюсовим) дротом без подачі газу. Застосовується в польових та монтажних умовах.",1238,Сварка > Аппараты > Горелки,MAGNITEK,no,gorelka,,consumable,
